
-41.08	11	21	270	0	0	683.333	38	46	42	0.874293	
0	11	22	0	0	0	700	37	46	43	0.938578	
-11.9711	11	23	225	0	0	683.333	34	46	42	0.939857	
-9.54273	11	24	135	0	0	783.333	29	44	37	0.571171	
NaN	11	25	315	0	0	NaN	NaN	NaN	NaN	NaN	
0	11	26	90	0	0	983.333	66	76	71	0.363706	
1.75256	11	27	180	0	0	1050	59	69	64	0.777124	
-7.60249	11	28	270	0	0	2866.67	165	180	173	0.63701	
-8.47683	11	29	45	0	0	950	46	55	52	0.432411	
-28.2598	11	30	135	0	0	816.667	42	53	50	0.979742	
-32.8844	11	31	225	0	0	416.667	23	31	26	0.944494	
0	11	32	0	0	0	733.333	40	49	45	0.865885	
-45.0476	11	33	270	0	0	850	48	62	52	0.60757	
0	11	34	180	0	0	650	36	47	40	0.623492	
-45	11	35	315	0	0	600	32	41	37	0.578689	
-26.2395	11	36	45	0	0	716.667	39	47	44	0.987324	
-44.8334	11	37	135	0	0	650	32	43	40	0.412642	
-1.80108	11	38	0	0	0	633.333	31	41	39	0.703678	
0	11	39	90	0	0	1716.67	55	66	55	0	
-12.6575	11	40	225	0	0	1000	53	66	61	1.04638	
70	12	1	90	70	1	883.333	47	61	54	0.688786	
46.5205	12	2	225	70	1	716.667	40	51	44	0.922104	
25	12	3	135	70	1	666.667	35	45	41	0.77814	
33.6123	12	4	315	70	1	766.667	43	52	47	1.06495	
29.0084	12	5	270	70	1	800	45	53	49	1.08038	
70	12	6	180	70	1	1000	57	72	61	0.552511	
55.0672	12	7	45	70	1	650	35	47	40	1.19441	
69.5574	12	8	0	70	1	616.667	34	42	38	0.982296	
28.5047	12	9	135	70	1	816.667	44	56	50	0.588861	
58.0379	12	10	180	70	1	816.667	43	58	50	0.417169	
49.2387	12	11	90	70	1	750	39	52	46	0.645335	
67.7139	12	12	0	70	1	1050	60	68	64	1.01014	
25	12	13	315	70	1	900	49	61	55	0.598728	
35.44	12	14	225	70	1	733.333	40	53	45	0.759191	
29.8316	12	15	270	70	1	783.333	43	51	48	1.18598	
42.1557	12	16	45	70	1	550	30	38	34	1.28151	
66.099	12	17	0	70	1	800	45	53	49	0.995598	
25	12	18	135	70	1	1100	39	59	54	0.399858	
40.6407	12	19	180	70	1	683.333	37	49	42	0.485203	
39.2727	12	20	90	70	1	950	37	53	44	0.664766	
22.0656	12	21	270	70	1	733.333	41	49	45	0.82639	
25	12	22	225	70	1	766.667	40	53	47	0.443098	
15.334	12	23	315	70	1	700	39	47	43	0.403487	
29.0512	12	24	45	70	1	850	48	57	52	0.759373	
38.7482	12	25	45	70	1	866.667	76	88	82	1.06922	
68.9032	12	26	0	70	1	883.333	50	57	54	1.11266	
